Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,marketCap,priceToBook,fiftyTwoWeekHigh,fiftyTwoWeekLow
2014-11-20 00:00:00+05:30,344.54735221291816,346.55899125011223,336.457984132643,340.48126220703125,3294101,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-11-21 00:00:00+05:30,341.0376748134383,344.37616490774263,337.9132153924137,343.734130859375,3186377,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-11-24 00:00:00+05:30,343.26331332449274,346.00255206741144,339.0688168614279,341.93646240234375,2850647,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-11-25 00:00:00+05:30,347.45777957040974,349.0842270249658,341.123266448952,345.48895263671875,6439812,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-11-26 00:00:00+05:30,344.46177317412264,345.146590195175,335.1739604421856,336.7148132324219,4162084,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-11-27 00:00:00+05:30,337.4423813632229,337.4423813632229,328.19738143702676,329.909423828125,5302552,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-11-28 00:00:00+05:30,330.42303888284744,334.10390814899756,324.55931202513244,327.2557678222656,6057648,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-01 00:00:00+05:30,329.3530083742492,329.9950133909295,321.94845776085526,323.4036865234375,3176480,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-02 00:00:00+05:30,323.2752696006079,330.2518166510997,322.847266269556,329.0105895996094,3677823,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-03 00:00:00+05:30,331.2790653205716,331.5786618762181,322.7188821549602,323.91729736328125,7485703,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-04 00:00:00+05:30,325.2868902301492,327.51253061557713,315.10028978145084,316.64111328125,5866566,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-05 00:00:00+05:30,319.2948179985541,321.64889460890475,312.48948875233924,314.8435363769531,4821637,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-08 00:00:00+05:30,314.1587088021575,320.9212548736493,313.7307054276551,316.51275634765625,4263114,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-09 00:00:00+05:30,313.4738830874888,318.6527933406506,301.8320524933807,303.15887451171875,6530448,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-10 00:00:00+05:30,308.16653318941854,309.5789789183499,298.4507477480603,302.43121337890625,5831543,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-11 00:00:00+05:30,301.9176795649501,306.0265528640558,292.7582732942893,293.87109375,5011388,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-12 00:00:00+05:30,295.36907790877206,300.6763945140142,295.36907790877206,297.8515319824219,4315126,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-15 00:00:00+05:30,294.8982565948704,300.84757806682916,291.9022043887507,299.5635681152344,3772552,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-16 00:00:00+05:30,297.03833929814596,301.10442929127856,291.90224087826033,299.6492004394531,3775593,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-17 00:00:00+05:30,295.4118862273292,299.13553830658856,291.1317950481941,292.801025390625,6079742,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-18 00:00:00+05:30,294.59868402655843,298.92155846181896,294.08505681556716,298.0655517578125,5392525,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-19 00:00:00+05:30,298.3651114390993,298.6219250128613,287.4508823829802,293.6998291015625,5594541,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-22 00:00:00+05:30,295.28351345940706,299.3067915153905,294.47028966480275,298.57916259765625,3422665,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-23 00:00:00+05:30,299.6063681075461,305.1704985050004,298.7931733528793,304.05767822265625,5122234,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-24 00:00:00+05:30,305.94087870268964,305.94087870268964,300.0343694309222,302.260009765625,6101722,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-26 00:00:00+05:30,304.7425213582936,305.34171449368637,299.13557855043223,303.28729248046875,1285099,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-29 00:00:00+05:30,302.17439897069437,307.6957171076627,299.60635009004835,300.6335754394531,1342543,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-30 00:00:00+05:30,302.5168544940745,303.0304817415665,297.12394230982625,299.39239501953125,1135504,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2014-12-31 00:00:00+05:30,299.43523942169435,302.602511172221,299.43523942169435,301.9176940917969,2422916,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-01 00:00:00+05:30,303.37284347969035,312.36102906790757,301.01879625352547,310.64898681640625,2460188,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-02 00:00:00+05:30,311.41940362381126,314.1586712705514,309.8785800653861,312.48944091796875,2795887,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-05 00:00:00+05:30,313.5166843917477,313.5166843917477,304.40009133738687,305.5556945800781,1605267,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-06 00:00:00+05:30,304.8281050172797,304.8281050172797,298.2367488846729,303.15887451171875,3916948,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-07 00:00:00+05:30,301.27561351598473,306.45455275792165,300.034415358025,303.886474609375,4899318,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-08 00:00:00+05:30,305.21328783389674,310.69179396879605,302.302801558196,309.1509704589844,7096620,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-09 00:00:00+05:30,310.30660944006286,312.3610603475962,302.9876534444932,304.5712890625,3831782,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-12 00:00:00+05:30,304.4856821277556,304.4856821277556,297.1239144935458,298.7075500488281,2276975,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-13 00:00:00+05:30,299.52076304272094,301.57521379515987,294.727073606096,296.4390869140625,1604173,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-14 00:00:00+05:30,296.99558153498265,298.0655900524625,295.02672528278663,296.0111389160156,3415213,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-15 00:00:00+05:30,296.2679670433069,301.83209856352624,293.87110726690196,299.0500183105469,4966049,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-16 00:00:00+05:30,297.03833304626073,301.31842463465915,290.2757871771619,293.4858703613281,9779165,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-19 00:00:00+05:30,294.3846939677477,301.57524331950935,292.67265150643885,299.9916076660156,3385131,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-20 00:00:00+05:30,299.9916568529897,305.59857147057375,297.937205562569,303.8009338378906,2891041,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-21 00:00:00+05:30,303.8864893992752,316.726764823994,303.4584860155985,315.8707580566406,5052826,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-22 00:00:00+05:30,319.59442027642166,320.108018508522,309.1510050140147,316.72674560546875,2502844,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-23 00:00:00+05:30,319.2520335907656,331.92109036684025,318.43880976415863,328.796630859375,6269436,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-27 00:00:00+05:30,327.59821937373044,338.12723035139203,326.6565887229896,337.4424133300781,5268554,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-28 00:00:00+05:30,337.0144032639666,338.7264457833461,318.09639864272987,319.8084411621094,4490563,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-29 00:00:00+05:30,320.835613248766,325.71489738433746,310.77739048480794,321.6916198730469,7542171,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-01-30 00:00:00+05:30,325.97174120746683,325.97174120746683,313.43109227250756,319.8940124511719,5409140,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-02 00:00:00+05:30,316.7266965626351,319.59437078954943,305.1704627652976,307.56732177734375,4157252,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-03 00:00:00+05:30,308.29490266030285,320.1507612228152,308.2521197252226,318.05352783203125,4242370,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-04 00:00:00+05:30,321.00682131543056,322.97567724376296,312.4466386407329,315.8279113769531,5535031,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-05 00:00:00+05:30,316.72672574067985,318.3531731808352,308.20935510788587,312.1898498535156,8259274,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-06 00:00:00+05:30,312.36105461899035,316.7267409781323,307.31055130322994,315.2287292480469,3318996,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-09 00:00:00+05:30,312.4466468276652,313.04586890602985,302.3884522113572,304.8280944824219,3030260,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-10 00:00:00+05:30,304.1432513098335,309.707381308762,302.1743954996574,304.8708801269531,6847286,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-11 00:00:00+05:30,305.5556943765403,308.72296552745735,297.89435908795707,304.8280944824219,3489433,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-12 00:00:00+05:30,307.3106068608322,308.03820689269565,299.00723599286414,301.9176940917969,4361948,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-13 00:00:00+05:30,302.8592491471033,305.1705136836483,299.0071898957533,303.886474609375,3377769,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-16 00:00:00+05:30,302.1744679556624,312.8319152726982,301.3184611286021,309.3222351074219,2355833,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-18 00:00:00+05:30,310.7773906325989,311.20539394494284,300.0343799555462,301.3183898925781,3408770,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-19 00:00:00+05:30,303.8436935430428,306.79693415638036,299.7776035993961,305.3417053222656,3057263,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-20 00:00:00+05:30,303.88652081470536,307.1393874469566,298.10841656626377,299.0500183105469,4072136,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-23 00:00:00+05:30,297.8943575733649,300.37678277514806,295.4974982578266,297.2951354980469,2410807,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-24 00:00:00+05:30,296.2678928688634,299.47794676034863,291.1317950481941,292.801025390625,7390936,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-25 00:00:00+05:30,296.95276057098476,300.03443718195507,295.0267163123455,298.4079895019531,2882686,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-26 00:00:00+05:30,299.6064285639949,301.83209856352624,296.3963738688317,299.0500183105469,4571845,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-02-27 00:00:00+05:30,298.75036142443014,306.54013238657274,297.33791561440853,304.05767822265625,3711112,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-02 00:00:00+05:30,304.9993201359045,310.7346410346137,295.7543481834193,298.793212890625,4619840,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-03 00:00:00+05:30,299.60639104782217,300.120018285606,294.2134789655064,298.9643859863281,2293482,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-04 00:00:00+05:30,301.31839658433626,306.7969028726167,299.00716125491135,300.6763916015625,3694564,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-05 00:00:00+05:30,300.80485868032986,301.2328620879563,294.5131274281548,297.80877685546875,3879220,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-09 00:00:00+05:30,296.8243440894678,296.8243440894678,290.275799620497,293.9994812011719,3823862,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-10 00:00:00+05:30,292.80105399221264,327.25578845130735,291.6882336552221,314.971923828125,12896222,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-11 00:00:00+05:30,316.7267106266514,337.2711593849905,310.0925723576679,333.4618835449219,14318713,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-12 00:00:00+05:30,333.37628194441277,342.321685063965,331.32186012004803,340.5240478515625,18411651,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-13 00:00:00+05:30,341.50842617673084,344.7185088603099,333.3334646917196,342.6212463378906,12653947,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-16 00:00:00+05:30,342.32173160918677,342.32173160918677,330.5942762058036,332.4775085449219,15605904,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-17 00:00:00+05:30,335.7303908170941,335.9015805749928,324.4309392522222,330.89385986328125,13158523,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-18 00:00:00+05:30,330.33744156143496,334.10393498583363,326.57097712277175,327.2129821777344,4777244,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-19 00:00:00+05:30,327.8549648501141,329.52422425623365,325.0729141494706,326.9561462402344,4636137,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-20 00:00:00+05:30,326.1429495203386,331.9638644852701,323.23246305213956,325.50091552734375,7256601,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-23 00:00:00+05:30,328.7109746872468,333.76147747990547,323.57484804457863,328.0689697265625,3546841,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-24 00:00:00+05:30,326.8276944797171,339.4111521709443,326.6564757907142,337.1427001953125,8101985,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-25 00:00:00+05:30,331.2791165073161,340.2245214715649,331.2363045702938,338.12725830078125,11374656,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-26 00:00:00+05:30,333.8471695944919,345.4034361675591,333.8471695944919,342.1077575683594,12656646,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-27 00:00:00+05:30,343.26331656466635,346.25936893186014,317.66836319424266,322.2908630371094,9357286,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-30 00:00:00+05:30,325.286941431494,336.32957921824516,323.23249045122964,333.3335266113281,5166621,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-03-31 00:00:00+05:30,333.0338801270794,338.7264174038619,329.5670124318854,336.6719665527344,6709861,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-01 00:00:00+05:30,336.6719830906645,346.558988441999,336.45798140637663,344.37615966796875,6096908,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-06 00:00:00+05:30,344.37614107291034,350.1970561369966,341.0804631385083,343.09210205078125,4825167,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-07 00:00:00+05:30,344.11934119222155,350.96748194991653,339.15443262110233,346.473388671875,4691848,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-08 00:00:00+05:30,348.3993576021755,361.967258369354,348.3993576021755,358.79998779296875,6392808,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-09 00:00:00+05:30,358.8428745787711,359.95569499754464,346.9014175651991,348.5706481933594,5176227,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-10 00:00:00+05:30,348.399469159012,354.3060089328804,343.69137370821903,352.6367492675781,5103339,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-13 00:00:00+05:30,350.1970442155994,365.519772158917,349.25541369904414,364.4069519042969,4307880,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-15 00:00:00+05:30,363.80775286022106,363.80775286022106,350.2398782954392,355.3759765625,3883730,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-16 00:00:00+05:30,356.2319772068981,362.05292132752214,354.7767484231756,357.81561279296875,3429760,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-17 00:00:00+05:30,359.48490985644503,363.5509710990527,345.7458153534596,347.5006408691406,6165372,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-20 00:00:00+05:30,345.6601697736959,348.91303595490075,341.33729517105166,344.37615966796875,3642501,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-21 00:00:00+05:30,340.3956467376215,350.9246855759186,337.27118752783275,340.9520568847656,4315761,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-22 00:00:00+05:30,339.8392563117591,343.52012588229724,334.87434764251736,341.8937072753906,4659581,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-23 00:00:00+05:30,343.94819034391026,344.88979205083086,339.8392880331131,342.2789306640625,6374398,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-24 00:00:00+05:30,342.4072873950127,345.1465552014936,338.08441299686086,341.6796875,8213565,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-27 00:00:00+05:30,341.5084532929416,345.57454288927164,328.8393982335647,334.703125,16825758,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-28 00:00:00+05:30,332.9911225611586,350.53949303400697,328.1974035431963,343.0493469238281,5756976,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-29 00:00:00+05:30,337.27124302891104,344.54738806804966,328.62546386811374,331.5787048339844,12480808,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-04-30 00:00:00+05:30,331.6643007527059,332.1350870798262,318.2676152311506,326.22857666015625,9124401,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-04 00:00:00+05:30,319.8084155549211,337.3567847555492,319.8084155549211,336.3295593261719,5025010,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-05 00:00:00+05:30,335.559148442037,335.559148442037,327.4269688426174,331.3218688964844,2710648,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-06 00:00:00+05:30,336.6719851544778,346.68739737492695,330.4230663692014,334.0183410644531,15076384,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-07 00:00:00+05:30,333.7615640307614,342.83534664055315,329.86669234590363,336.97161865234375,8782001,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-08 00:00:00+05:30,339.83924205809996,342.40729116206154,337.3567878275991,340.6524658203125,6371723,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-11 00:00:00+05:30,339.83926647124036,344.7613633562349,337.8704103258007,339.1544494628906,4799566,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-12 00:00:00+05:30,339.41128991013386,341.85093257909244,332.9483397527363,335.1739807128906,6930590,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-13 00:00:00+05:30,338.98320869138973,342.40726423212914,325.8861216098016,327.4697570800781,6440531,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-14 00:00:00+05:30,326.99898025674656,335.7303823323196,326.0573496548926,330.4230651855469,5484794,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-15 00:00:00+05:30,332.135088553235,338.12722286417824,331.27908178841585,335.5591735839844,4322623,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-18 00:00:00+05:30,337.27121757595364,342.2361263994087,335.5591750530835,340.2244873046875,4866514,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-19 00:00:00+05:30,341.46569228930036,346.6873854120763,338.21279721466465,340.69525146484375,6042689,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-20 00:00:00+05:30,340.0532197644357,345.70294478634554,339.7108113089948,342.8780822753906,5645720,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-21 00:00:00+05:30,343.2633389362046,344.7185677791958,336.84320145745465,339.3684387207031,2829064,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-22 00:00:00+05:30,338.555193671311,341.2944614323422,334.4035090870815,338.0415954589844,3589617,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-25 00:00:00+05:30,338.0416546924468,350.11151914726975,335.816013739487,342.3217468261719,5979086,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-26 00:00:00+05:30,344.1193093031476,348.3565885767138,340.86644346932457,342.8780822753906,6978361,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-27 00:00:00+05:30,342.5356932214097,353.6211422316828,342.5356932214097,349.8974609375,5615442,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-28 00:00:00+05:30,352.67951812868193,353.32152316108767,342.36450973746446,344.975341796875,8018965,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-05-29 00:00:00+05:30,344.76131418804573,372.36790531960054,344.37612279186834,364.32135009765625,75197864,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-06-01 00:00:00+05:30,356.06077736276086,360.3408687195542,351.13868099816864,356.6171875,4727277,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-06-02 00:00:00+05:30,359.827289226499,363.37975190397765,353.3215279966255,357.9012451171875,4759119,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-06-03 00:00:00+05:30,357.94403433152684,362.0957191782795,350.28266969045893,360.12689208984375,4054895,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
2015-06-04 00:00:00+05:30,359.955665132746,363.29415509781586,354.39156350052076,356.4460144042969,3630919,0.0,0.0,BHARTIARTL.NS,10092329041920,11.606996,1779.0,895.45
